"","time","HbMet","hpx","precip","residue"
"64",63,NA,NA,NA,NA
"65",64,NA,NA,NA,NA
"66",65,NA,NA,NA,NA
"67",66,NA,NA,NA,NA
"68",67,NA,NA,NA,NA
"69",68,NA,NA,NA,NA
"70",69,NA,NA,NA,NA
"71",70,NA,NA,NA,NA
"72",71,NA,NA,NA,NA
"73",72,NA,NA,NA,NA
"74",73,NA,NA,NA,NA
"75",74,NA,NA,NA,NA
"76",75,NA,NA,NA,NA
"77",76,NA,NA,NA,NA
"78",77,NA,NA,NA,NA
"79",78,NA,NA,NA,NA
"80",79,NA,NA,NA,NA
"81",80,NA,NA,NA,NA
"82",81,NA,NA,NA,NA
"83",82,NA,NA,NA,NA
"84",83,NA,NA,NA,NA
"85",84,NA,NA,NA,NA
"86",85,NA,NA,NA,NA
"87",86,NA,NA,NA,NA
"88",87,NA,NA,NA,NA
"89",88,NA,NA,NA,NA
"90",89,NA,NA,NA,NA
"91",90,NA,NA,NA,NA
"92",91,NA,NA,NA,NA
"93",92,NA,NA,NA,NA
"94",93,NA,NA,NA,NA
"95",94,NA,NA,NA,NA
"96",95,NA,NA,NA,NA
"97",96,NA,NA,NA,NA
"98",97,NA,NA,NA,NA
"99",98,NA,NA,NA,NA
"100",99,NA,NA,NA,NA
"101",100,NA,NA,NA,NA
"102",101,NA,NA,NA,NA
"103",102,NA,NA,NA,NA
"104",103,NA,NA,NA,NA
"105",104,NA,NA,NA,NA
"106",105,NA,NA,NA,NA
"107",106,NA,NA,NA,NA
"108",107,NA,NA,NA,NA
"109",108,NA,NA,NA,NA
"110",109,NA,NA,NA,NA
"111",110,NA,NA,NA,NA
"112",111,NA,NA,NA,NA
"113",112,NA,NA,NA,NA
"114",113,NA,NA,NA,NA
"115",114,NA,NA,NA,NA
"116",115,NA,NA,NA,NA
"117",116,NA,NA,NA,NA
"118",117,NA,NA,NA,NA
"119",118,NA,NA,NA,NA
"120",119,NA,NA,NA,NA
"121",120,NA,NA,NA,NA
"122",121,NA,NA,NA,NA
"123",122,NA,NA,NA,NA
"124",123,NA,NA,NA,NA
"125",124,NA,NA,NA,NA
"126",125,NA,NA,NA,NA
"127",126,NA,NA,NA,NA
"128",127,NA,NA,NA,NA
"129",128,NA,NA,NA,NA
"130",129,NA,NA,NA,NA
"131",130,NA,NA,NA,NA
"132",131,NA,NA,NA,NA
"133",132,NA,NA,NA,NA
"134",133,NA,NA,NA,NA
"135",134,NA,NA,NA,NA
"136",135,NA,NA,NA,NA
"137",136,NA,NA,NA,NA
"138",137,NA,NA,NA,NA
"139",138,NA,NA,NA,NA
"140",139,NA,NA,NA,NA
"141",140,NA,NA,NA,NA
"142",141,NA,NA,NA,NA
"143",142,NA,NA,NA,NA
"144",143,NA,NA,NA,NA
"145",144,NA,NA,NA,NA
"146",145,NA,NA,NA,NA
"147",146,NA,NA,NA,NA
"148",147,NA,NA,NA,NA
"149",148,NA,NA,NA,NA
"150",149,NA,NA,NA,NA
"151",150,NA,NA,NA,NA
"152",151,NA,NA,NA,NA
"153",152,NA,NA,NA,NA
"154",153,NA,NA,NA,NA
"155",154,NA,NA,NA,NA
"156",155,NA,NA,NA,NA
"157",156,NA,NA,NA,NA
"158",157,NA,NA,NA,NA
"159",158,NA,NA,NA,NA
"160",159,NA,NA,NA,NA
"161",160,NA,NA,NA,NA
"162",161,NA,NA,NA,NA
"163",162,NA,NA,NA,NA
"164",163,NA,NA,NA,NA
"165",164,NA,NA,NA,NA
"166",165,NA,NA,NA,NA
"167",166,NA,NA,NA,NA
"168",167,NA,NA,NA,NA
"169",168,NA,NA,NA,NA
"170",169,NA,NA,NA,NA
"171",170,NA,NA,NA,NA
"172",171,NA,NA,NA,NA
"173",172,NA,NA,NA,NA
"174",173,NA,NA,NA,NA
"175",174,NA,NA,NA,NA
"176",175,NA,NA,NA,NA
"177",176,NA,NA,NA,NA
"178",177,NA,NA,NA,NA
"179",178,NA,NA,NA,NA
"180",179,NA,NA,NA,NA
"181",180,NA,NA,NA,NA
"182",181,NA,NA,NA,NA
"183",182,NA,NA,NA,NA
"184",183,NA,NA,NA,NA
"185",184,NA,NA,NA,NA
"186",185,NA,NA,NA,NA
"187",186,NA,NA,NA,NA
"188",187,NA,NA,NA,NA
"189",188,NA,NA,NA,NA
"190",189,NA,NA,NA,NA
"191",190,NA,NA,NA,NA
"192",191,NA,NA,NA,NA
"193",192,NA,NA,NA,NA
"194",193,NA,NA,NA,NA
"195",194,NA,NA,NA,NA
"196",195,NA,NA,NA,NA
"197",196,NA,NA,NA,NA
"198",197,NA,NA,NA,NA
"199",198,NA,NA,NA,NA
"200",199,NA,NA,NA,NA
"201",200,NA,NA,NA,NA
"202",201,NA,NA,NA,NA
"203",202,NA,NA,NA,NA
"204",203,NA,NA,NA,NA
"205",204,NA,NA,NA,NA
"206",205,NA,NA,NA,NA
"207",206,NA,NA,NA,NA
"208",207,NA,NA,NA,NA
"209",208,NA,NA,NA,NA
"210",209,NA,NA,NA,NA
"211",210,NA,NA,NA,NA
"212",211,NA,NA,NA,NA
"213",212,NA,NA,NA,NA
"214",213,NA,NA,NA,NA
"215",214,NA,NA,NA,NA
"216",215,NA,NA,NA,NA
"217",216,NA,NA,NA,NA
"218",217,NA,NA,NA,NA
"219",218,NA,NA,NA,NA
"220",219,NA,NA,NA,NA
"221",220,NA,NA,NA,NA
"222",221,NA,NA,NA,NA
"223",222,NA,NA,NA,NA
"224",223,NA,NA,NA,NA
"225",224,NA,NA,NA,NA
"226",225,NA,NA,NA,NA
"227",226,NA,NA,NA,NA
"228",227,NA,NA,NA,NA
"229",228,NA,NA,NA,NA
"230",229,NA,NA,NA,NA
"231",230,NA,NA,NA,NA
"232",231,NA,NA,NA,NA
"233",232,NA,NA,NA,NA
"234",233,NA,NA,NA,NA
"235",234,NA,NA,NA,NA
"236",235,NA,NA,NA,NA
"237",236,NA,NA,NA,NA
"238",237,NA,NA,NA,NA
"239",238,NA,NA,NA,NA
"240",239,NA,NA,NA,NA
"241",240,NA,NA,NA,NA
"242",241,NA,NA,NA,NA
"243",242,NA,NA,NA,NA
"244",243,NA,NA,NA,NA
"245",244,NA,NA,NA,NA
"246",245,NA,NA,NA,NA
"247",246,NA,NA,NA,NA
"248",247,NA,NA,NA,NA
"249",248,NA,NA,NA,NA
"250",249,NA,NA,NA,NA
"251",250,NA,NA,NA,NA
"252",251,NA,NA,NA,NA
"253",252,NA,NA,NA,NA
"254",253,NA,NA,NA,NA
"255",254,NA,NA,NA,NA
"256",255,NA,NA,NA,NA
"257",256,NA,NA,NA,NA
"258",257,NA,NA,NA,NA
"259",258,NA,NA,NA,NA
"260",259,NA,NA,NA,NA
"261",260,NA,NA,NA,NA
"262",261,NA,NA,NA,NA
"263",262,NA,NA,NA,NA
"264",263,NA,NA,NA,NA
"265",264,NA,NA,NA,NA
"266",265,NA,NA,NA,NA
"267",266,NA,NA,NA,NA
"268",267,NA,NA,NA,NA
"269",268,NA,NA,NA,NA
"270",269,NA,NA,NA,NA
"271",270,NA,NA,NA,NA
"272",271,NA,NA,NA,NA
"273",272,NA,NA,NA,NA
"274",273,NA,NA,NA,NA
"275",274,NA,NA,NA,NA
"276",275,NA,NA,NA,NA
"277",276,NA,NA,NA,NA
"278",277,NA,NA,NA,NA
"279",278,NA,NA,NA,NA
"280",279,NA,NA,NA,NA
"281",280,NA,NA,NA,NA
"282",281,NA,NA,NA,NA
"283",282,NA,NA,NA,NA
"284",283,NA,NA,NA,NA
"285",284,NA,NA,NA,NA
"286",285,NA,NA,NA,NA
"287",286,NA,NA,NA,NA
"288",287,NA,NA,NA,NA
"289",288,NA,NA,NA,NA
"290",289,NA,NA,NA,NA
"291",290,NA,NA,NA,NA
"292",291,NA,NA,NA,NA
"293",292,NA,NA,NA,NA
"294",293,NA,NA,NA,NA
"295",294,NA,NA,NA,NA
"296",295,NA,NA,NA,NA
"297",296,NA,NA,NA,NA
"298",297,NA,NA,NA,NA
"299",298,NA,NA,NA,NA
"300",299,NA,NA,NA,NA
"301",300,NA,NA,NA,NA
"302",301,NA,NA,NA,NA
"303",302,NA,NA,NA,NA
"304",303,NA,NA,NA,NA
"305",304,NA,NA,NA,NA
"306",305,NA,NA,NA,NA
"307",306,NA,NA,NA,NA
"308",307,NA,NA,NA,NA
"309",308,NA,NA,NA,NA
"310",309,NA,NA,NA,NA
"311",310,NA,NA,NA,NA
"312",311,NA,NA,NA,NA
"313",312,NA,NA,NA,NA
"314",313,NA,NA,NA,NA
"315",314,NA,NA,NA,NA
"316",315,NA,NA,NA,NA
"317",316,NA,NA,NA,NA
"318",317,NA,NA,NA,NA
"319",318,NA,NA,NA,NA
"320",319,NA,NA,NA,NA
"321",320,NA,NA,NA,NA
"322",321,NA,NA,NA,NA
"323",322,NA,NA,NA,NA
"324",323,NA,NA,NA,NA
"325",324,NA,NA,NA,NA
"326",325,NA,NA,NA,NA
"327",326,NA,NA,NA,NA
"328",327,NA,NA,NA,NA
"329",328,NA,NA,NA,NA
"330",329,NA,NA,NA,NA
"331",330,NA,NA,NA,NA
"332",331,NA,NA,NA,NA
"333",332,NA,NA,NA,NA
"334",333,NA,NA,NA,NA
"335",334,NA,NA,NA,NA
"336",335,NA,NA,NA,NA
"337",336,NA,NA,NA,NA
"338",337,NA,NA,NA,NA
"339",338,NA,NA,NA,NA
"340",339,NA,NA,NA,NA
"341",340,NA,NA,NA,NA
"342",341,NA,NA,NA,NA
"343",342,NA,NA,NA,NA
"344",343,NA,NA,NA,NA
"345",344,NA,NA,NA,NA
"346",345,NA,NA,NA,NA
"347",346,NA,NA,NA,NA
"348",347,NA,NA,NA,NA
"349",348,NA,NA,NA,NA
"350",349,NA,NA,NA,NA
"351",350,NA,NA,NA,NA
"352",351,NA,NA,NA,NA
"353",352,NA,NA,NA,NA
"354",353,NA,NA,NA,NA
"355",354,NA,NA,NA,NA
"356",355,NA,NA,NA,NA
"357",356,NA,NA,NA,NA
"358",357,NA,NA,NA,NA
"359",358,NA,NA,NA,NA
"360",359,NA,NA,NA,NA
"361",360,NA,NA,NA,NA
"362",361,NA,NA,NA,NA
"363",362,NA,NA,NA,NA
"364",363,NA,NA,NA,NA
"365",364,NA,NA,NA,NA
"366",365,NA,NA,NA,NA
"367",366,NA,NA,NA,NA
"368",367,NA,NA,NA,NA
"369",368,NA,NA,NA,NA
"370",369,NA,NA,NA,NA
"371",370,NA,NA,NA,NA
"372",371,NA,NA,NA,NA
"373",372,NA,NA,NA,NA
"374",373,NA,NA,NA,NA
"375",374,NA,NA,NA,NA
"376",375,NA,NA,NA,NA
"377",376,NA,NA,NA,NA
"378",377,NA,NA,NA,NA
"379",378,NA,NA,NA,NA
"380",379,NA,NA,NA,NA
"381",380,NA,NA,NA,NA
"382",381,NA,NA,NA,NA
"383",382,NA,NA,NA,NA
"384",383,NA,NA,NA,NA
"385",384,NA,NA,NA,NA
"386",385,NA,NA,NA,NA
"387",386,NA,NA,NA,NA
"388",387,NA,NA,NA,NA
"389",388,NA,NA,NA,NA
"390",389,NA,NA,NA,NA
"391",390,NA,NA,NA,NA
"392",391,NA,NA,NA,NA
"393",392,NA,NA,NA,NA
"394",393,NA,NA,NA,NA
"395",394,NA,NA,NA,NA
"396",395,NA,NA,NA,NA
"397",396,NA,NA,NA,NA
"398",397,NA,NA,NA,NA
"399",398,NA,NA,NA,NA
"400",399,NA,NA,NA,NA
"401",400,NA,NA,NA,NA
"402",401,NA,NA,NA,NA
"403",402,NA,NA,NA,NA
"404",403,NA,NA,NA,NA
"405",404,NA,NA,NA,NA
"406",405,NA,NA,NA,NA
"407",406,NA,NA,NA,NA
"408",407,NA,NA,NA,NA
"409",408,NA,NA,NA,NA
"410",409,NA,NA,NA,NA
"411",410,NA,NA,NA,NA
"412",411,NA,NA,NA,NA
"413",412,NA,NA,NA,NA
"414",413,NA,NA,NA,NA
"415",414,NA,NA,NA,NA
"416",415,NA,NA,NA,NA
"417",416,NA,NA,NA,NA
"418",417,NA,NA,NA,NA
"419",418,NA,NA,NA,NA
"420",419,NA,NA,NA,NA
"421",420,NA,NA,NA,NA
"422",421,NA,NA,NA,NA
"423",422,NA,NA,NA,NA
"424",423,NA,NA,NA,NA
"425",424,NA,NA,NA,NA
"426",425,NA,NA,NA,NA
"427",426,NA,NA,NA,NA
"428",427,NA,NA,NA,NA
"429",428,NA,NA,NA,NA
"430",429,NA,NA,NA,NA
"431",430,NA,NA,NA,NA
"432",431,NA,NA,NA,NA
"433",432,NA,NA,NA,NA
"434",433,NA,NA,NA,NA
"435",434,NA,NA,NA,NA
"436",435,NA,NA,NA,NA
"437",436,NA,NA,NA,NA
"438",437,NA,NA,NA,NA
"439",438,NA,NA,NA,NA
"440",439,NA,NA,NA,NA
"441",440,NA,NA,NA,NA
"442",441,NA,NA,NA,NA
"443",442,NA,NA,NA,NA
"444",443,NA,NA,NA,NA
"445",444,NA,NA,NA,NA
"446",445,NA,NA,NA,NA
"447",446,NA,NA,NA,NA
"448",447,NA,NA,NA,NA
"449",448,NA,NA,NA,NA
"450",449,NA,NA,NA,NA
"451",450,NA,NA,NA,NA
"452",451,NA,NA,NA,NA
"453",452,NA,NA,NA,NA
"454",453,NA,NA,NA,NA
"455",454,NA,NA,NA,NA
"456",455,NA,NA,NA,NA
"457",456,NA,NA,NA,NA
"458",457,NA,NA,NA,NA
"459",458,NA,NA,NA,NA
"460",459,NA,NA,NA,NA
"461",460,NA,NA,NA,NA
"462",461,NA,NA,NA,NA
"463",462,NA,NA,NA,NA
"464",463,NA,NA,NA,NA
"465",464,NA,NA,NA,NA
"466",465,NA,NA,NA,NA
"467",466,NA,NA,NA,NA
"468",467,NA,NA,NA,NA
"469",468,NA,NA,NA,NA
"470",469,NA,NA,NA,NA
"471",470,NA,NA,NA,NA
"472",471,NA,NA,NA,NA
"473",472,NA,NA,NA,NA
"474",473,NA,NA,NA,NA
"475",474,NA,NA,NA,NA
"476",475,NA,NA,NA,NA
"477",476,NA,NA,NA,NA
"478",477,NA,NA,NA,NA
"479",478,NA,NA,NA,NA
"480",479,NA,NA,NA,NA
"481",480,NA,NA,NA,NA
"482",481,NA,NA,NA,NA
"483",482,NA,NA,NA,NA
"484",483,NA,NA,NA,NA
"485",484,NA,NA,NA,NA
"486",485,NA,NA,NA,NA
"487",486,NA,NA,NA,NA
"488",487,NA,NA,NA,NA
"489",488,NA,NA,NA,NA
"490",489,NA,NA,NA,NA
"491",490,NA,NA,NA,NA
"492",491,NA,NA,NA,NA
"493",492,NA,NA,NA,NA
"494",493,NA,NA,NA,NA
"495",494,NA,NA,NA,NA
"496",495,NA,NA,NA,NA
"497",496,NA,NA,NA,NA
"498",497,NA,NA,NA,NA
"499",498,NA,NA,NA,NA
"500",499,NA,NA,NA,NA
"501",500,NA,NA,NA,NA
"502",501,NA,NA,NA,NA
"503",502,NA,NA,NA,NA
"504",503,NA,NA,NA,NA
"505",504,NA,NA,NA,NA
"506",505,NA,NA,NA,NA
"507",506,NA,NA,NA,NA
"508",507,NA,NA,NA,NA
"509",508,NA,NA,NA,NA
"510",509,NA,NA,NA,NA
"511",510,NA,NA,NA,NA
"512",511,NA,NA,NA,NA
"513",512,NA,NA,NA,NA
"514",513,NA,NA,NA,NA
"515",514,NA,NA,NA,NA
"516",515,NA,NA,NA,NA
"517",516,NA,NA,NA,NA
"518",517,NA,NA,NA,NA
"519",518,NA,NA,NA,NA
"520",519,NA,NA,NA,NA
"521",520,NA,NA,NA,NA
"522",521,NA,NA,NA,NA
"523",522,NA,NA,NA,NA
"524",523,NA,NA,NA,NA
"525",524,NA,NA,NA,NA
"526",525,NA,NA,NA,NA
"527",526,NA,NA,NA,NA
"528",527,NA,NA,NA,NA
"529",528,NA,NA,NA,NA
"530",529,NA,NA,NA,NA
"531",530,NA,NA,NA,NA
"532",531,NA,NA,NA,NA
"533",532,NA,NA,NA,NA
"534",533,NA,NA,NA,NA
"535",534,NA,NA,NA,NA
"536",535,NA,NA,NA,NA
"537",536,NA,NA,NA,NA
"538",537,NA,NA,NA,NA
"539",538,NA,NA,NA,NA
"540",539,NA,NA,NA,NA
"541",540,NA,NA,NA,NA
"542",541,NA,NA,NA,NA
"543",542,NA,NA,NA,NA
"544",543,NA,NA,NA,NA
"545",544,NA,NA,NA,NA
"546",545,NA,NA,NA,NA
"547",546,NA,NA,NA,NA
"548",547,NA,NA,NA,NA
"549",548,NA,NA,NA,NA
"550",549,NA,NA,NA,NA
"551",550,NA,NA,NA,NA
"552",551,NA,NA,NA,NA
"553",552,NA,NA,NA,NA
"554",553,NA,NA,NA,NA
"555",554,NA,NA,NA,NA
"556",555,NA,NA,NA,NA
"557",556,NA,NA,NA,NA
"558",557,NA,NA,NA,NA
"559",558,NA,NA,NA,NA
"560",559,NA,NA,NA,NA
"561",560,NA,NA,NA,NA
"562",561,NA,NA,NA,NA
"563",562,NA,NA,NA,NA
"564",563,NA,NA,NA,NA
"565",564,NA,NA,NA,NA
"566",565,NA,NA,NA,NA
"567",566,NA,NA,NA,NA
"568",567,NA,NA,NA,NA
"569",568,NA,NA,NA,NA
"570",569,NA,NA,NA,NA
"571",570,NA,NA,NA,NA
"572",571,NA,NA,NA,NA
"573",572,NA,NA,NA,NA
"574",573,NA,NA,NA,NA
"575",574,NA,NA,NA,NA
"576",575,NA,NA,NA,NA
"577",576,NA,NA,NA,NA
"578",577,NA,NA,NA,NA
"579",578,NA,NA,NA,NA
"580",579,NA,NA,NA,NA
"581",580,NA,NA,NA,NA
"582",581,NA,NA,NA,NA
"583",582,NA,NA,NA,NA
"584",583,NA,NA,NA,NA
"585",584,NA,NA,NA,NA
"586",585,NA,NA,NA,NA
"587",586,NA,NA,NA,NA
"588",587,NA,NA,NA,NA
"589",588,NA,NA,NA,NA
"590",589,NA,NA,NA,NA
"591",590,NA,NA,NA,NA
"592",591,NA,NA,NA,NA
"593",592,NA,NA,NA,NA
"594",593,NA,NA,NA,NA
"595",594,NA,NA,NA,NA
"596",595,NA,NA,NA,NA
"597",596,NA,NA,NA,NA
"598",597,NA,NA,NA,NA
"599",598,NA,NA,NA,NA
"600",599,NA,NA,NA,NA
"601",600,NA,NA,NA,NA
